symbol,date,open,high,low,close,volume
SHB,2025-01-15,50949,51166,50598,50756,395377
SHB,2025-01-14,49464,50457,49108,50393,847073
SSB,2025-04-13,58347,58459,57373,57907,270673
SSB,2025-04-12,60563,60716,60206,60646,823114
SSB,2025-04-11,57386,59188,56387,58302,657351
SSB,2025-04-10,60572,61486,59964,60180,270653
SSB,2025-04-09,57951,58839,56218,57111,828809
SSB,2025-04-08,60627,60845,59298,59802,177813
SSB,2025-04-07,60061,60795,59178,59780,502803
SSB,2025-04-06,59572,60059,58897,59424,572406
SSB,2025-04-05,56045,56987,55140,56491,896940
SSB,2025-04-04,59887,60525,59480,59630,238080
SSB,2025-04-03,57303,58068,55888,56336,696555
SSB,2025-04-02,58456,58563,57266,57963,839743
SSB,2025-04-01,56698,57592,56686,57286,739820
SSB,2025-03-31,57803,59639,57743,58646,828121
SSB,2025-03-30,57718,57939,56902,57098,949802
SSB,2025-03-29,56359,56761,55434,56732,928112
SSB,2025-03-28,59882,60580,58798,58965,744702
SSB,2025-03-27,57810,58371,56727,57025,916733
SSB,2025-03-26,55895,56042,55508,55684,405469
SSB,2025-03-25,56124,57778,55916,57001,990789
SSB,2025-03-24,59226,59610,58382,58388,403751
SSB,2025-03-23,58695,59078,57967,58488,856991
SSB,2025-03-22,56165,56856,55585,56328,292311
SSB,2025-03-21,57760,57798,57060,57400,933120
SSB,2025-03-20,57213,57918,56631,57623,467130
SSB,2025-03-19,57412,58303,56491,57516,630889
SSB,2025-03-18,57440,58371,55837,56571,792015
SSB,2025-03-17,57051,58667,56881,57987,864291
SSB,2025-03-16,57290,57540,55835,56500,608313
SSB,2025-03-15,56621,57868,56160,57470,615090
SSB,2025-03-14,54293,54592,53944,54244,457125
SSB,2025-03-13,54964,56325,54085,55738,589568
SSB,2025-03-12,55456,56331,54179,54984,657655
SSB,2025-03-11,56036,56579,55052,55543,113423
SSB,2025-03-10,56519,57275,56222,56256,171740
SSB,2025-03-09,56120,56669,55815,56650,484987
SSB,2025-03-08,52603,54175,52409,53600,942036
SSB,2025-03-07,53953,55752,53226,54803,790954
SSB,2025-03-06,57167,57847,55782,56646,865019
SSB,2025-03-05,55726,56860,54738,56243,370053
SSB,2025-03-04,54658,55355,53993,54754,206955
SSB,2025-03-03,56220,56608,55329,55391,729544
SSB,2025-03-02,52500,53309,52000,53204,229280
SSB,2025-03-01,56607,57515,55580,56563,841949
SSB,2025-02-28,56281,56501,55651,55865,523387
SSB,2025-02-27,54136,54789,54121,54654,625712
SSB,2025-02-26,54878,55440,53690,54288,655960
SSB,2025-02-25,55121,55729,54991,55331,529093
SSB,2025-02-24,53084,54206,52882,53498,253060
SSB,2025-02-23,56545,57329,55667,55904,294305
SSB,2025-02-22,54580,54921,53932,54615,191022
SSB,2025-02-21,55366,56377,54723,55625,874154
SSB,2025-02-20,51382,52694,51224,52227,917183
SSB,2025-02-19,52373,53714,52201,53330,892819
SSB,2025-02-18,51811,53250,50835,52621,713468
SSB,2025-02-17,53675,54734,53104,54345,247673
SSB,2025-02-16,52549,53068,52140,52275,193498
SSB,2025-02-15,54222,54539,52901,53501,365806
SSB,2025-02-14,54743,55698,53879,54792,752367
SSB,2025-02-13,53866,54654,53659,54154,462321
SSB,2025-02-12,51952,52556,51943,52073,502975
SSB,2025-02-11,50586,52155,50368,51237,984495
SSB,2025-02-10,50539,51721,50522,51284,469523
SSB,2025-02-09,51820,52372,51120,52195,807523
SSB,2025-02-08,54647,54687,53650,53966,596759
SSB,2025-02-07,51747,51914,50433,51383,126868
SSB,2025-02-06,52778,54144,52595,53146,405866
SSB,2025-02-05,50136,50957,49170,50410,220406
SSB,2025-02-04,51708,51985,51669,51766,384695
SSB,2025-02-03,51134,52507,50733,51977,489468
SSB,2025-02-02,49255,50669,48513,50094,617496
SSB,2025-02-01,50841,51116,50025,50936,851871
SSB,2025-01-31,52856,53996,52853,53405,981395
SSB,2025-01-30,53566,53804,53416,53446,619728
SSB,2025-01-29,50004,50106,49847,50023,472056
SSB,2025-01-28,51296,52145,50149,50552,296144
SSB,2025-01-27,52552,52787,51575,51912,905571
SSB,2025-01-26,51092,52580,50718,52073,673894
SSB,2025-01-25,50731,51894,49831,51021,733949
SSB,2025-01-24,50070,51255,49154,50319,583682
SSB,2025-01-23,51877,53172,51181,52314,912928
SSB,2025-01-22,51749,52857,51519,52666,868900
SSB,2025-01-21,49980,50454,48711,49065,320291
SSB,2025-01-20,51058,52052,50110,50300,739106
SSB,2025-01-19,49270,50012,48417,49566,249997
SSB,2025-01-18,51400,52254,50246,50895,385048
SSB,2025-01-17,50071,50658,49492,49598,446020
SSB,2025-01-16,51217,51566,50729,51194,963066
SSB,2025-01-15,51279,52511,51227,51592,246435
SSB,2025-01-14,49254,50618,49072,50141,677938
SSI,2025-04-13,58751,59472,58438,58490,604512
SSI,2025-04-12,57982,58850,56113,57105,918416
SSI,2025-04-11,60231,60738,59424,59727,794355
SSI,2025-04-10,59982,60873,58861,59492,430349
SSI,2025-04-09,57255,57283,56305,56711,291550
SSI,2025-04-08,57234,58052,56920,58023,968588
SSI,2025-04-07,58028,58935,57104,57355,598982
SSI,2025-04-06,60274,61210,59521,59824,333146
SSI,2025-04-05,55574,56934,54770,56265,649998
SSI,2025-04-04,58317,59009,57462,58969,666897
SSI,2025-04-03,60245,60433,59633,59984,703667
SSI,2025-04-02,56856,56917,56764,56827,855828
SSI,2025-04-01,57056,58871,56256,58036,989794
SSI,2025-03-31,57507,58358,56627,57989,619441
SSI,2025-03-30,58680,59284,57632,58139,719471
SSI,2025-03-29,57131,57148,56025,56188,107544
SSI,2025-03-28,58660,59643,57698,59177,393623
SSI,2025-03-27,56909,57541,56329,57087,910838
SSI,2025-03-26,56175,56778,55489,56665,284838
SSI,2025-03-25,57466,58237,57307,57674,463675
SSI,2025-03-24,54282,55215,54081,55197,250346
SSI,2025-03-23,58682,59335,57017,57769,271233
SSI,2025-03-22,58527,58927,57696,58569,455799
SSI,2025-03-21,58157,58870,57378,57679,291322
SSI,2025-03-20,55663,56864,54744,56250,730863
SSI,2025-03-19,55466,55647,53894,54644,636127
SSI,2025-03-18,57508,57654,56698,56707,304625
SSI,2025-03-17,54934,55370,54190,55299,527839
SSI,2025-03-16,58547,59443,57339,58194,541980
SSI,2025-03-15,55393,56934,54740,56147,937487
SSI,2025-03-14,58107,58285,57608,57992,585764
SSI,2025-03-13,55144,55791,54528,55734,385171
SSI,2025-03-12,56158,56730,54415,55277,922865
SSI,2025-03-11,56382,57923,56038,56946,438642
SSI,2025-03-10,56418,57615,55943,57155,876739
SSI,2025-03-09,56929,57711,55667,55982,561318
SSI,2025-03-08,55135,56095,54265,54866,440637
SSI,2025-03-07,55431,56007,54783,55332,673689
SSI,2025-03-06,56201,57378,56194,56829,505873
SSI,2025-03-05,56911,57466,56591,57039,797663
SSI,2025-03-04,54559,55167,53194,53731,741583
SSI,2025-03-03,52546,53712,52354,53490,695827
SSI,2025-03-02,53091,53606,52539,53276,131987
SSI,2025-03-01,53255,53580,52838,53272,658966
SSI,2025-02-28,55430,56516,55317,55672,379068
SSI,2025-02-27,54467,56314,54377,55463,749386
SSI,2025-02-26,54979,55984,54302,55353,934289
SSI,2025-02-25,52609,53371,52220,52648,366393
SSI,2025-02-24,55995,56167,55104,55407,676530
SSI,2025-02-23,54032,54891,53510,54740,209400
SSI,2025-02-22,55318,55841,55078,55490,661974
SSI,2025-02-21,54830,55635,53991,55375,552758
SSI,2025-02-20,55019,55561,54923,55255,485403
SSI,2025-02-19,55833,56060,54457,54870,452568
SSI,2025-02-18,53198,53918,52137,52305,812544
SSI,2025-02-17,55961,56336,54905,55037,714714
SSI,2025-02-16,51251,52245,51030,52067,433102
SSI,2025-02-15,52470,52688,52159,52269,334926
SSI,2025-02-14,51976,52032,51488,51782,175169
SSI,2025-02-13,52356,53708,51652,52857,334578
SSI,2025-02-12,52548,52918,52373,52509,907413
SSI,2025-02-11,53553,53793,52023,52945,764308
SSI,2025-02-10,50762,51492,50030,50812,481156
SSI,2025-02-09,54252,54737,53898,54695,458976
SSI,2025-02-08,52232,53529,51847,52965,624608
SSI,2025-02-07,50681,51572,49876,51081,115047
SSI,2025-02-06,51839,52028,50893,51252,729695
SSI,2025-02-05,54494,54831,53726,54007,553479
SSI,2025-02-04,52525,53371,51740,52941,965961
SSI,2025-02-03,50803,51455,50326,50854,931372
SSI,2025-02-02,50320,51574,49891,51050,841830
SSI,2025-02-01,52685,54501,52684,53562,716507
SSI,2025-01-31,52660,54062,51991,53637,973414
SSI,2025-01-30,54422,54794,53518,53667,786019
SSI,2025-01-29,49406,50627,49366,50303,700970
SSI,2025-01-28,53421,53504,51944,52566,122258
SSI,2025-01-27,53728,53882,53039,53200,716740
SSI,2025-01-26,53648,54451,53024,53287,779299
SSI,2025-01-25,51372,52228,51172,51194,340947
SSI,2025-01-24,51416,51616,50395,51232,560067
SSI,2025-01-23,48486,49654,47670,49397,616668
SSI,2025-01-22,51292,51952,50287,51176,781957
SSI,2025-01-21,50647,51523,49768,50924,535745
SSI,2025-01-20,49500,49634,49388,49418,328245
SSI,2025-01-19,48775,49719,48172,48822,133897
SSI,2025-01-18,49247,50492,49139,49903,656782
SSI,2025-01-17,50816,51361,50030,50070,646361
SSI,2025-01-16,50880,51800,50134,51695,851180
SSI,2025-01-15,49696,50107,48966,49803,286074
SSI,2025-01-14,49854,51198,48950,50362,627146
STB,2025-04-13,60798,61257,59328,59980,909031
STB,2025-04-12,58985,60496,58983,59985,667683
STB,2025-04-11,59322,60071,58276,59091,942503
STB,2025-04-10,56973,57439,56148,56881,897703
STB,2025-04-09,58712,58961,57596,58594,973028
STB,2025-04-08,59316,60549,58608,59623,548679
STB,2025-04-07,57536,58772,57026,57813,896466
STB,2025-04-06,58318,59132,57903,58276,636499
STB,2025-04-05,58352,59748,57954,59051,467128
STB,2025-04-04,57445,57518,56146,56578,181435
STB,2025-04-03,58853,59866,57913,59842,485192
STB,2025-04-02,58571,59494,57910,59354,146518
STB,2025-04-01,58149,59234,57416,59139,923720
STB,2025-03-31,56573,57683,56507,56800,697114
STB,2025-03-30,57461,58485,57161,58240,950872
STB,2025-03-29,59851,60362,59154,59214,634787
STB,2025-03-28,59414,59860,58184,58454,205850
STB,2025-03-27,56728,57558,55532,56174,439972
STB,2025-03-26,55597,56692,55185,55692,802229
STB,2025-03-25,56126,56832,55567,56542,167641
STB,2025-03-24,56501,57321,55961,56863,605727
STB,2025-03-23,58230,58840,57718,58508,638791
STB,2025-03-22,56830,57814,55970,57016,431365
STB,2025-03-21,55610,56253,54815,55088,138774
STB,2025-03-20,56526,57258,55787,56972,773968
STB,2025-03-19,55318,57070,54934,56219,794127
STB,2025-03-18,59109,60077,58090,58214,886269
STB,2025-03-17,55646,57008,55338,56486,796276
STB,2025-03-16,55729,56830,55386,55923,458088
STB,2025-03-15,55447,55677,53779,54627,239942
STB,2025-03-14,55599,56028,55543,55825,710796
STB,2025-03-13,53261,54995,52649,54043,865173
STB,2025-03-12,56782,57612,55982,56804,543749
STB,2025-03-11,57570,57884,56133,56661,832520
STB,2025-03-10,57479,57728,56195,56791,166655
STB,2025-03-09,55158,56740,54347,55757,395098
STB,2025-03-08,54845,56383,54420,55504,939421
STB,2025-03-07,57092,57410,56491,56751,161874
STB,2025-03-06,53051,53860,53010,53595,437446
STB,2025-03-05,55724,56352,55274,55984,538435
STB,2025-03-04,52405,53262,51424,53046,150957
STB,2025-03-03,52648,54112,52450,53440,772588
STB,2025-03-02,53750,54536,53480,54479,288959
STB,2025-03-01,52478,53108,51919,52706,392863
STB,2025-02-28,56084,56953,55256,55472,542019
STB,2025-02-27,55772,57085,55254,56369,638503
STB,2025-02-26,52652,53373,52033,52746,402959
STB,2025-02-25,53013,53653,52730,53029,950926
STB,2025-02-24,55536,55688,54930,55444,586580
STB,2025-02-23,55309,55790,54708,55640,180394
STB,2025-02-22,55540,56512,54864,55973,408875
STB,2025-02-21,54911,55162,53920,55030,933316
STB,2025-02-20,53290,54139,51386,52347,543847
STB,2025-02-19,52875,53261,51454,52284,610224
STB,2025-02-18,56212,56407,54967,55579,833315
STB,2025-02-17,54430,54593,52941,53527,878982
STB,2025-02-16,54351,55121,54165,54942,118115
STB,2025-02-15,54441,55380,53355,54328,171318
STB,2025-02-14,53873,54744,52275,53254,440734
STB,2025-02-13,51511,52499,50943,51430,304584
STB,2025-02-12,53954,54600,53729,54098,259002
STB,2025-02-11,51882,52978,51404,52372,163655
STB,2025-02-10,52684,53477,51193,51913,332723
STB,2025-02-09,53882,55289,53644,54521,512710
STB,2025-02-08,52890,53436,52053,52376,575644
STB,2025-02-07,52289,53372,51599,53161,301800
STB,2025-02-06,54643,54781,53407,53816,735778
STB,2025-02-05,52416,54275,51958,53347,590377
STB,2025-02-04,52221,53255,51577,53105,273337
STB,2025-02-03,52893,54044,52556,53733,514964
STB,2025-02-02,52385,52920,52216,52768,355042
STB,2025-02-01,52570,53291,52337,52384,481394
STB,2025-01-31,51674,52096,50905,51845,533806
STB,2025-01-30,54076,54228,53268,53369,608699
STB,2025-01-29,50782,51815,50235,50996,375507
STB,2025-01-28,52380,53440,51620,52646,341542
STB,2025-01-27,50435,51199,50139,50944,147061
STB,2025-01-26,50580,51719,49956,50753,565367
STB,2025-01-25,49882,50367,48662,49303,625452
STB,2025-01-24,49761,50514,49148,50138,119514
STB,2025-01-23,50361,51864,49812,51300,599914
STB,2025-01-22,50589,51399,48872,49595,742862
STB,2025-01-21,50538,51105,49483,50293,723419
STB,2025-01-20,52531,53186,51914,52539,576606
STB,2025-01-19,50935,52001,50786,51323,135542
STB,2025-01-18,53037,54002,52145,52301,354436
STB,2025-01-17,49606,50268,48378,48827,701375
STB,2025-01-16,51889,52229,51864,52083,172283
STB,2025-01-15,50392,50950,49434,49474,744002
STB,2025-01-14,51015,52238,50914,51381,804470
TCB,2025-04-13,60274,61005,58871,59660,118995
TCB,2025-04-12,59846,60814,58978,60428,151469
TCB,2025-04-11,61196,61631,59663,60320,667807
TCB,2025-04-10,57754,58217,56910,57886,897043
TCB,2025-04-09,58312,58799,57602,58766,167103
TCB,2025-04-08,58988,59917,58205,59871,810992
TCB,2025-04-07,57305,58365,56926,57405,984067
TCB,2025-04-06,60273,60947,58573,59298,315445
TCB,2025-04-05,56387,57184,55463,56966,228274
TCB,2025-04-04,58034,58813,57697,58597,272619
TCB,2025-04-03,57982,59091,57535,58631,872592
TCB,2025-04-02,56366,57399,56040,57126,338433
TCB,2025-04-01,58623,59892,58215,59499,177073
TCB,2025-03-31,57583,58498,57187,58250,866622
TCB,2025-03-30,58900,59394,58403,58431,609761
TCB,2025-03-29,58744,58873,57677,57863,209971
TCB,2025-03-28,55747,57290,55604,56488,480680
TCB,2025-03-27,57351,57700,56604,56800,882005
TCB,2025-03-26,58439,59347,57104,57771,988376
TCB,2025-03-25,57062,57823,55769,56183,997345
TCB,2025-03-24,57679,58046,57312,57580,521287
TCB,2025-03-23,57327,57942,56760,57477,114509
TCB,2025-03-22,56557,57463,55993,57064,701258
TCB,2025-03-21,57271,58450,56777,57521,133359
TCB,2025-03-20,59026,59835,58329,58360,870923
TCB,2025-03-19,57610,57628,56801,57285,824440
TCB,2025-03-18,56747,56807,55303,56289,400223
TCB,2025-03-17,56914,58256,56688,57828,475957
TCB,2025-03-16,56879,57568,56290,57440,399173
TCB,2025-03-15,54116,54560,53614,54554,497689
TCB,2025-03-14,57132,57737,56218,57412,853961
TCB,2025-03-13,57392,57677,56354,56673,728061
TCB,2025-03-12,56499,56691,55652,55808,374325
TCB,2025-03-11,56596,56768,55188,55649,168355
TCB,2025-03-10,54620,56147,54519,55377,567087
TCB,2025-03-09,54363,54849,53466,53789,730522
TCB,2025-03-08,57240,57611,56989,57306,341029
TCB,2025-03-07,55280,56132,54409,55016,498519
TCB,2025-03-06,56069,56952,55582,55660,153276
TCB,2025-03-05,54978,56135,54241,55606,642316
TCB,2025-03-04,55634,56392,55123,55704,250005
TCB,2025-03-03,54899,55263,54000,54195,853307
TCB,2025-03-02,54294,55358,54095,55127,528442
TCB,2025-03-01,53038,53834,52188,53481,257238
TCB,2025-02-28,52433,53555,51975,52916,259776
TCB,2025-02-27,53460,54885,53162,53942,885669
TCB,2025-02-26,53577,54432,52854,53632,584648
TCB,2025-02-25,55823,56533,55199,55528,851226
TCB,2025-02-24,53120,54188,53106,53287,669691
TCB,2025-02-23,54213,55622,53754,55206,998166
TCB,2025-02-22,52171,52625,51763,52485,834820
TCB,2025-02-21,53390,54553,52421,54148,806835
TCB,2025-02-20,56393,56987,54905,55544,509375
TCB,2025-02-19,53817,55190,53351,54661,914519
TCB,2025-02-18,53955,54146,52953,52989,847767
TCB,2025-02-17,55227,55712,54411,54517,786436
TCB,2025-02-16,52154,53169,51972,52646,984514
TCB,2025-02-15,54076,54331,53041,53556,327300
TCB,2025-02-14,54080,54756,53863,54473,442798
TCB,2025-02-13,54144,54607,53508,53923,661627
TCB,2025-02-12,53209,54017,53061,53085,631264
TCB,2025-02-11,51804,51989,50195,50937,240775
TCB,2025-02-10,52431,53630,52071,53044,138498
TCB,2025-02-09,51722,52588,51128,52435,517097
TCB,2025-02-08,52564,52869,51888,52568,978724
TCB,2025-02-07,51526,51928,50514,50742,285754
TCB,2025-02-06,53488,54753,53104,54049,893352
TCB,2025-02-05,52406,52780,51607,52580,596957
TCB,2025-02-04,52215,53511,52103,53148,664903
TCB,2025-02-03,50387,50881,49268,50216,632626
TCB,2025-02-02,50789,52007,50212,51757,872743
TCB,2025-02-01,52709,53022,51793,52556,604457
TCB,2025-01-31,53121,53601,52811,53307,496706
TCB,2025-01-30,51010,51868,50078,51007,102861
TCB,2025-01-29,51301,52087,50310,51614,893454
TCB,2025-01-28,53833,54276,52781,53007,567402
TCB,2025-01-27,50468,52317,50102,51393,737593
TCB,2025-01-26,49402,49626,48687,49453,362497
TCB,2025-01-25,49864,50809,49758,50120,237962
TCB,2025-01-24,49811,50798,49797,50721,891679
TCB,2025-01-23,51319,52243,50767,51708,886926
TCB,2025-01-22,50065,51259,49440,50302,389754
TCB,2025-01-21,49622,50555,48169,48955,538009
TCB,2025-01-20,51440,52908,51059,52190,645886
TCB,2025-01-19,49795,50205,48845,49018,985646
TCB,2025-01-18,51166,51854,50655,51362,756587
TCB,2025-01-17,49782,50632,48806,48910,723416
TCB,2025-01-16,49587,50924,49576,50435,437965
TCB,2025-01-15,51880,51993,51632,51952,209509
TCB,2025-01-14,49935,50183,49476,49972,794131
TPB,2025-04-13,59362,59836,57665,58388,179501
TPB,2025-04-12,60417,60523,59887,60322,189255
TPB,2025-04-11,57093,58187,56346,57929,373351
TPB,2025-04-10,60776,61677,60020,60026,478899
TPB,2025-04-09,59185,59406,57975,58619,752090
TPB,2025-04-08,59520,60219,59162,59414,224684
TPB,2025-04-07,57978,58370,57078,58239,647250
TPB,2025-04-06,59609,59655,59258,59462,599372
TPB,2025-04-05,58848,59879,58529,58945,321324
TPB,2025-04-04,58319,59284,56717,57471,739214
TPB,2025-04-03,57792,58187,56658,56995,169023
TPB,2025-04-02,56280,56622,55211,56006,206512
TPB,2025-04-01,55373,56617,55255,56328,825874
TPB,2025-03-31,56537,58362,56296,57493,180286
TPB,2025-03-30,58244,58454,57710,57968,785167
TPB,2025-03-29,57736,58621,56912,58098,195857
TPB,2025-03-28,58204,58321,56599,57501,554656
TPB,2025-03-27,57429,57659,57201,57444,225627
TPB,2025-03-26,57167,57913,56288,57762,570148
TPB,2025-03-25,55220,56211,54853,55832,175276
TPB,2025-03-24,57546,58828,56568,58143,559659
TPB,2025-03-23,55399,56679,54598,56282,113296
TPB,2025-03-22,57764,57992,56664,57306,772459
TPB,2025-03-21,58028,59386,57806,58633,546566
TPB,2025-03-20,57381,58426,57001,57805,526441
TPB,2025-03-19,56845,57793,55968,56525,561862
TPB,2025-03-18,55846,56980,55138,56560,623361
TPB,2025-03-17,55342,56131,54373,54559,331070
TPB,2025-03-16,57251,57613,56471,56901,860243
TPB,2025-03-15,53966,55072,53716,54430,289653
TPB,2025-03-14,53979,54915,53936,54511,305732
TPB,2025-03-13,57810,57914,56958,57799,873705
TPB,2025-03-12,55880,56219,55292,56196,221373
TPB,2025-03-11,57663,57886,56826,57204,324977
TPB,2025-03-10,55095,55853,54276,54321,781495
TPB,2025-03-09,53362,54122,52666,53760,983609
TPB,2025-03-08,54853,55400,53500,54045,273569
TPB,2025-03-07,55257,55489,54341,55340,124453
TPB,2025-03-06,53488,54729,52667,53829,820446
TPB,2025-03-05,53820,54121,53537,53808,327146
TPB,2025-03-04,56008,56569,55687,55693,151147
TPB,2025-03-03,54481,55145,54207,54662,870146
TPB,2025-03-02,54250,55279,53572,54361,915340
TPB,2025-03-01,54893,55361,53932,55002,978039
TPB,2025-02-28,56559,56624,55277,56157,537289
TPB,2025-02-27,53747,54761,53444,54407,286117
TPB,2025-02-26,54004,54743,53276,53868,967418
TPB,2025-02-25,52929,54532,52819,53815,246943
TPB,2025-02-24,53599,53783,52584,52852,104211
TPB,2025-02-23,52841,53289,52001,53076,156253
TPB,2025-02-22,51377,52855,51142,52337,473973
TPB,2025-02-21,53131,53910,52275,52353,430920
TPB,2025-02-20,56126,56650,55211,55496,969416
TPB,2025-02-19,52036,52840,51683,51885,467191
TPB,2025-02-18,53540,53861,52521,53012,575827
TPB,2025-02-17,54622,54909,53211,54121,374116
TPB,2025-02-16,52243,52801,51418,52141,626907
TPB,2025-02-15,51662,51965,51093,51810,203802
TPB,2025-02-14,52962,52982,52923,52969,454387
TPB,2025-02-13,55093,55523,54714,54875,471427
TPB,2025-02-12,53919,54155,52473,52931,816891
TPB,2025-02-11,54540,55428,53789,53961,388180
TPB,2025-02-10,52940,54104,52223,53596,593437
TPB,2025-02-09,52370,52814,51289,51501,456909
TPB,2025-02-08,50527,51405,50244,50909,810171
TPB,2025-02-07,53792,54222,52208,52851,697937
TPB,2025-02-06,50893,51640,50788,51430,949982
TPB,2025-02-05,52462,53784,52112,53439,717903
TPB,2025-02-04,49787,50962,49319,50703,454310
TPB,2025-02-03,51997,52789,50749,51716,765701
TPB,2025-02-02,53593,54455,52411,52738,915884
TPB,2025-02-01,54038,54286,52524,53523,626333
TPB,2025-01-31,52307,52643,51189,51579,223408
TPB,2025-01-30,52806,54094,51847,53641,936130
TPB,2025-01-29,52496,54135,52466,53145,817490
TPB,2025-01-28,51518,51568,51008,51295,474174
TPB,2025-01-27,50001,50485,49180,49651,739031
TPB,2025-01-26,49976,50930,48794,49310,863719
TPB,2025-01-25,51585,53244,50587,52312,619716
TPB,2025-01-24,53160,53992,52026,52357,911639
TPB,2025-01-23,51463,52350,51186,51421,848339
TPB,2025-01-22,51469,52165,50620,51024,704441
TPB,2025-01-21,50836,51644,50521,51588,882322
TPB,2025-01-20,50213,51410,49819,50884,455811
TPB,2025-01-19,52519,53425,51999,52027,472485
TPB,2025-01-18,48845,49578,48647,49022,881040
TPB,2025-01-17,47878,48703,47739,48518,873039
TPB,2025-01-16,52095,52443,51278,51588,886226
TPB,2025-01-15,52139,52144,50526,51210,362036
TPB,2025-01-14,48312,48954,47505,48251,485597
VCB,2025-04-13,60629,61536,59704,60440,861413
VCB,2025-04-12,57895,58686,56960,57341,133171
VCB,2025-04-11,57461,58889,57350,58277,348922
VCB,2025-04-10,57462,58190,56602,57352,653005
VCB,2025-04-09,59094,59281,57838,58246,550574
VCB,2025-04-08,58197,59480,57670,58978,906618
VCB,2025-04-07,58831,59498,58080,58864,277530
VCB,2025-04-06,58946,59776,57926,58255,956896
VCB,2025-04-05,58322,58845,57659,58800,920622
VCB,2025-04-04,55742,56557,55468,56409,924593
VCB,2025-04-03,57818,58356,56649,56871,829433
VCB,2025-04-02,59421,59771,59051,59156,506124
VCB,2025-04-01,56921,57612,56055,57108,216261
VCB,2025-03-31,59170,59490,58110,58896,949095
VCB,2025-03-30,56198,57186,55949,56091,452894
VCB,2025-03-29,58440,59527,58439,58540,463382
VCB,2025-03-28,59440,59517,59072,59123,406820
VCB,2025-03-27,57958,59780,57467,58843,549749
VCB,2025-03-26,56661,57596,54937,55792,368627
VCB,2025-03-25,57134,57461,56299,56326,344679
VCB,2025-03-24,57410,58087,56751,57206,319870
VCB,2025-03-23,57019,58140,56798,57608,838669
VCB,2025-03-22,55629,56408,53996,54811,901140
VCB,2025-03-21,56341,57452,55859,57300,994513
VCB,2025-03-20,57747,59470,56954,58575,671667
VCB,2025-03-19,56368,57062,55979,56906,981877
VCB,2025-03-18,55304,55729,55037,55086,812701
VCB,2025-03-17,54778,55766,53912,55528,146851
VCB,2025-03-16,58598,59451,57264,57870,305275
VCB,2025-03-15,53242,55066,52735,54166,385818
VCB,2025-03-14,58028,58405,56753,57034,919464
VCB,2025-03-13,56940,57661,55812,56128,433026
VCB,2025-03-12,57839,58151,56978,57275,193189
VCB,2025-03-11,57201,57847,56334,57134,511256
VCB,2025-03-10,54274,54426,53327,53686,363359
VCB,2025-03-09,57050,57452,56920,57329,533481
VCB,2025-03-08,54750,54953,53712,54268,187798
VCB,2025-03-07,55146,55783,54487,54824,745954
VCB,2025-03-06,57521,57715,56120,56929,206250
VCB,2025-03-05,54577,55158,54051,54259,689854
VCB,2025-03-04,54821,55513,53730,53867,446515
VCB,2025-03-03,53316,54279,52773,53859,705503
VCB,2025-03-02,56852,57828,55835,56690,317658
VCB,2025-03-01,55644,55737,55262,55631,283108
VCB,2025-02-28,54312,55564,53749,54831,972465
VCB,2025-02-27,54844,55428,53594,54278,787736
VCB,2025-02-26,56654,56723,55339,56031,576148
VCB,2025-02-25,54868,56075,54470,55727,241508
VCB,2025-02-24,54872,55659,53513,54088,661246
VCB,2025-02-23,52783,53827,51784,53723,524750
VCB,2025-02-22,52903,53553,52278,52529,250816
VCB,2025-02-21,54270,55309,54245,54991,746888
VCB,2025-02-20,55947,56358,54559,55094,457003
VCB,2025-02-19,55508,55916,55248,55266,780315
VCB,2025-02-18,51915,53259,51414,52639,823960
VCB,2025-02-17,56416,56424,54572,55456,812411
VCB,2025-02-16,52555,52586,51185,52129,844043
VCB,2025-02-15,55117,55927,54665,54777,177562
VCB,2025-02-14,51622,52121,50796,51510,368300
VCB,2025-02-13,53378,54364,53073,53689,737700
VCB,2025-02-12,53223,53825,52346,52551,893746
VCB,2025-02-11,51484,51576,50809,51328,574641
VCB,2025-02-10,51627,52527,50883,52054,149009
VCB,2025-02-09,53332,54056,51918,52654,404430
VCB,2025-02-08,53805,54768,52972,54046,795417
VCB,2025-02-07,52770,53564,51812,52418,353745
VCB,2025-02-06,52060,52783,51235,51629,309052
VCB,2025-02-05,54573,54992,52862,53718,942229
VCB,2025-02-04,51411,52051,50948,51035,297035
VCB,2025-02-03,53483,54072,51831,52652,977923
VCB,2025-02-02,51978,52248,51392,52117,411815
VCB,2025-02-01,50108,50940,49391,50241,312057
VCB,2025-01-31,54562,55322,53386,53696,163598
VCB,2025-01-30,52962,53447,51745,52638,192969
VCB,2025-01-29,51985,52742,51377,52562,463814
VCB,2025-01-28,52797,53003,52530,52566,969930
VCB,2025-01-27,52438,53550,51964,52740,964139
VCB,2025-01-26,50355,51125,49706,50034,767276
VCB,2025-01-25,50672,52323,49960,51501,303720
VCB,2025-01-24,50072,50640,48688,49548,244418
VCB,2025-01-23,50948,51602,50246,51542,353844
VCB,2025-01-22,49796,50145,48691,49330,893021
VCB,2025-01-21,52718,53061,51403,51753,699723
VCB,2025-01-20,49628,49801,48744,49183,900862
VCB,2025-01-19,50301,50761,49212,50063,417962
VCB,2025-01-18,51313,51997,50954,51903,589260
VCB,2025-01-17,49536,50963,49031,50221,644257
VCB,2025-01-16,49078,49189,48160,48633,193420
VCB,2025-01-15,50371,50910,49567,50452,214522
